date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,Total
2021/8/30,0.127836316,2.47998262,10.70285005,0.02245771,13.29479549,1.365588101,27.97105258
2021/8/31,0.130391052,2.497698853,11.41485555,0.022622348,14.17922977,1.348376816,29.57055204
2021/9/1,0.149639509,2.549570692,12.49221009,0.026750597,14.53954151,1.378612834,31.10957463
2021/9/2,0.151521008,2.523349541,12.64522254,0.025425026,14.71763095,1.376211877,31.41393592
2021/9/3,0.167949626,2.605134621,12.640655,0.026372402,14.71231485,1.383878615,31.50993271
2021/9/4,0.160733314,2.546353811,12.45338604,0.026982918,14.49435463,1.390777331,31.04560513
2021/9/5,0.167481535,2.550664073,12.18161766,0.026245116,14.17804651,1.415370693,30.49318047
2021/9/6,0.16149375,2.550361445,12.18161766,0.023727962,14.17804651,1.431470027,30.50298939
2021/9/7,0.155887266,2.571384768,11.82306611,0.026024717,13.76073243,1.407929579,29.71900015
2021/9/8,0.163338937,2.557960273,11.6038244,0.028473391,13.50555949,1.394084468,29.22476757
2021/9/9,0.166059475,2.56672363,11.59240556,0.026618034,13.49226923,1.407827586,29.22528548
2021/9/10,0.17957223,2.58752923,11.91898436,0.029159281,13.87237059,1.408003814,29.96646023
2021/9/11,0.167109719,2.580081233,11.93953827,0.028808279,13.89629305,1.422398985,30.00542126
2021/9/12,0.171667219,2.552301259,11.60154063,0.027770651,13.50290144,1.408341828,29.23675237
2021/9/13,0.131773175,2.55404772,10.99862592,0.020264728,12.80117585,1.415768132,27.9013908
2021/9/14,0.146364288,2.568555431,11.58098672,0.021228405,13.47897897,1.41926795,29.19415336
2021/9/15,0.168615698,2.582062685,11.45537949,0.029918313,13.33278614,1.416569555,28.95541357
2021/9/16,0.165661475,2.57501167,11.59925687,0.027053739,13.50024338,1.436809134,29.27698253
2021/9/17,0.17240231,2.581437067,11.45766326,0.028657937,13.33544419,1.419542258,28.96648909
2021/9/18,0.181156805,2.595499439,11.52389253,0.028134351,13.41252769,1.458813878,29.17189033
2021/9/19,0.157564763,2.58778684,11.55129774,0.027773775,13.4444243,1.508494687,29.24956833
2021/9/20,0.132538443,2.5771818,11.36859631,0.025559507,13.23178019,1.463636643,28.77373338
2021/9/21,0.144878684,2.568268205,10.45965671,0.028384134,12.1738757,1.439351741,26.78603105
2021/9/22,0.174819481,2.561215276,10.58754771,0.02869399,12.32272659,1.447508478,27.09381753
2021/9/23,0.156333185,2.567206859,10.87758623,0.029298003,12.66029912,1.45456908,27.71599447
2021/9/24,0.158073244,2.574452293,11.28638067,0.029213241,13.13609033,1.446757927,28.60175447
2021/9/25,0.16036977,2.567422537,11.1493546,0.027938598,12.97660725,1.44872229,28.30247644
2021/9/26,0.165356398,2.570410773,10.97122071,0.029819687,12.76927923,1.450985563,27.92725267
2021/9/27,0.168481471,2.537992762,11.04430128,0.024919309,12.85433688,1.441161773,28.04627416
2021/9/28,0.173051683,2.671232303,11.00547723,0.028374817,12.80915,1.437813687,28.0967249
2021/9/29,0.183647684,2.57130345,11.07399026,0.028931984,12.88889155,1.47704419,28.19487713
2021/9/30,0.195383312,2.587299928,10.89128883,0.029403589,12.67624743,1.499288148,27.84950765
2021/10/1,0.190148953,2.5573732,10.9241501,0.028479429,12.11327356,1.478553616,27.26349943
2021/10/2,0.165303551,2.553067695,10.74780443,0.025424875,11.91773219,1.423947045,26.80785491
2021/10/3,0.15035984,2.555855482,10.55753674,0.025723461,11.70675334,1.479873772,26.45037917
2021/10/4,0.14834519,2.554790866,10.56913843,0.026213285,11.7196179,1.687411156,26.67930354
2021/10/5,0.167928792,2.566769526,10.83133659,0.025748502,12.01035705,1.781901332,27.35829329
2021/10/6,0.187858997,2.555899832,10.95895517,0.027110035,12.15186725,1.843016074,27.69759733
2021/10/7,0.193103545,2.518064045,11.11905847,0.024981545,12.32939824,1.775961292,27.93558559
2021/10/8,0.170107142,2.288997757,10.94967382,0.025225856,12.1415756,1.656023494,27.20637781
2021/10/9,0.162863617,2.494999517,10.76868747,0.024406406,11.9408884,1.653918499,27.02135751
2021/10/10,0.176947419,2.523623167,10.53897404,0.02803759,11.68617003,1.934525307,26.86023996
2021/10/11,0.168706036,2.514153045,10.56913843,0.025258121,11.7196179,1.922242142,26.89385755
2021/10/12,0.154856089,2.562508688,10.43919951,0.02910622,11.57553478,1.758080787,26.49017986
2021/10/13,0.149478788,2.579207051,10.58074012,0.029631543,11.73248246,1.60132527,26.64323369
2021/10/14,0.170501446,2.566529508,10.70835869,0.029452096,11.87399267,1.720403222,27.03978554
2021/10/15,0.183835018,2.553138665,10.8382976,0.029734347,12.01807579,1.948810036,27.54215711
2021/10/16,0.174811419,2.563434903,10.68283498,0.028808084,11.84569063,2.446520711,27.71329264
2021/10/17,0.182027527,2.562589735,10.52737235,0.030317981,11.67330547,2.35805203,27.30334711
2021/10/18,0.176795483,2.552122593,10.52737235,0.029678464,11.67330547,2.140354923,27.06995082
2021/10/19,0.166583864,2.528195644,10.55985708,0.031155859,11.70932625,2.278890209,27.24285304
2021/10/20,0.164567841,2.530146918,10.98447888,0.032601704,12.1801693,2.42322576,28.2825887
2021/10/21,0.164920182,2.591961349,11.14922286,0.032051228,12.36284611,2.353609509,28.62256001
2021/10/22,0.170153583,2.59597449,11.00768226,0.03244069,12.20589842,2.302102087,28.28181084
2021/10/23,0.156547641,2.568354972,10.95895517,0.031554405,12.15186725,2.15776911,27.99349415
2021/10/24,0.15962709,2.56732847,10.95431449,0.032773707,12.14672143,2.067653556,27.89564504
2021/10/25,0.151860755,2.576487968,10.868462,0.029366435,12.05152365,1.934354349,27.58268872
2021/10/26,0.141517828,2.56264444,10.90790774,0.03051223,12.09526317,1.947723075,27.65505625
2021/10/27,0.138524286,2.571236147,11.0656907,0.034748179,12.27022124,1.94035405,27.98602643
2021/10/28,0.13400944,2.548192279,11.3418109,0.033784352,12.57639787,1.924577426,28.52498791
2021/10/29,0.141437309,2.562884972,11.31860752,0.031335014,12.55066874,1.905298489,28.47889703
2021/10/30,0.129977625,2.557022019,11.3418109,0.030528628,12.57639787,1.873304207,28.47851262
2021/10/31,0.138878157,2.531562047,11.40678035,0.028066792,12.64843943,2.030423079,28.75608306
2021/11/1,0.126484707,2.534144643,10.97550533,0.027057894,13.21275669,2.178416281,29.02730766
2021/11/2,0.112342654,2.552596335,11.15425949,0.028099895,13.42794817,2.143845646,29.3909923
2021/11/3,0.107886516,2.540047931,11.09169554,0.030513858,13.35263115,2.07550796,29.1677691
2021/11/4,0.099488859,2.55683113,11.01349059,0.032304498,13.25848488,1.961335974,28.88963144
2021/11/5,0.105671671,2.517329256,10.94645778,0.033199746,13.17778808,1.913096188,28.66034297
2021/11/6,0.088751262,2.504731886,10.90176924,0.028519313,13.12399021,2.446959947,29.06620255
2021/11/7,0.089725404,2.52569976,10.93528565,0.032556145,13.16433861,3.306080389,30.02112981
2021/11/8,0.082986069,2.526868091,10.74982821,0.02765558,12.94107745,3.289816877,29.5905767
2021/11/9,0.080702172,2.541789259,10.79451675,0.031304149,12.99487532,3.005228505,29.41711201
2021/11/10,0.089519678,2.503747176,10.79451675,0.034125954,12.99487532,2.792598477,29.1752574
2021/11/11,0.088436306,2.517524243,10.94422336,0.03073593,13.17509818,2.785720528,29.51100262
2021/11/12,0.100280561,2.521753417,11.02913158,0.034073986,13.27731414,2.777924675,29.70640437
2021/11/13,0.087372359,2.466158127,11.13638408,0.028569579,13.40642902,2.698135448,29.79447903
2021/11/14,0.098403428,2.449828325,11.15649392,0.035080573,13.43063806,2.6213047,29.75666844
2021/11/15,0.096523145,2.479523251,11.31513824,0.029969439,13.6216205,2.597235858,30.11004099
2021/11/16,0.092681028,2.481003008,11.32407594,0.032019616,13.63238007,2.61341755,30.1435576
2021/11/17,0.098471277,2.488335956,11.3374825,0.036702657,13.64851943,2.550108959,30.12291813
2021/11/18,0.097633905,2.503632212,11.21905787,0.033939087,13.50595508,2.472324266,29.79860334
2021/11/19,0.110770072,2.549444231,11.38217104,0.034595274,13.7023173,2.518569306,30.26327196
2021/11/20,0.099137293,2.539381037,11.64583343,0.031371428,14.01972473,2.59312104,30.89719753
2021/11/21,0.107978769,2.535519243,11.66594327,0.035898783,14.04393377,3.007991383,31.36136644
2021/11/22,0.102146901,2.554664508,11.4201563,0.031603371,13.74804549,3.558087134,31.38310034
2021/11/23,0.106383107,2.533150846,11.59444161,0.034143197,13.95785718,3.399521602,31.59135434
2021/11/24,0.115247747,2.539994009,11.69945968,0.037293227,14.08428217,3.103573166,31.54255677
2021/11/25,0.119319057,2.542200298,12.11506309,0.034518637,14.58460236,2.979703665,32.34088847
2021/11/26,0.129409561,2.544393684,12.11059424,0.035884864,14.57922257,2.919047022,32.28266708
2021/11/27,0.108791523,2.522437239,12.01451388,0.032080985,14.46355715,2.800353469,31.90965326
2021/11/28,0.120005496,2.507449398,11.62348916,0.035943949,13.9928258,2.684264751,30.9280346
2021/11/29,0.113550504,2.543508644,11.71733509,0.030669454,14.10580132,2.914256947,31.39445251
2021/11/30,0.112062482,2.567870946,11.78213347,0.033807633,14.18380823,3.370946577,32.01682171
2021/12/1,0.123413403,2.563707547,10.8215956,0.036276977,14.30259963,3.430887588,31.24220377
2021/12/2,0.12021669,2.56890809,10.80172625,0.032931256,14.27633887,3.213253717,30.98044362
2021/12/3,0.132417373,2.579653348,10.73883922,0.034020821,14.19322285,3.187393161,30.83152595
2021/12/4,0.113491401,2.568599154,10.89673148,0.031991313,14.40190462,3.124492439,31.10521909
2021/12/5,0.123017185,2.561929509,11.08387155,0.034516887,14.6492424,2.920671359,31.338732
2021/12/6,0.119333156,2.573563204,10.98580314,0.030893891,14.51962813,2.959664178,31.15799181
2021/12/7,0.111861255,2.569718368,11.2896776,0.031634044,14.92125049,3.008363746,31.90087147
2021/12/8,0.117755613,2.570127931,11.5536767,0.037159011,15.27017071,2.919521299,32.43125225
2021/12/9,0.112958229,2.565014525,11.65456584,0.036137155,15.40351305,2.889443531,32.62549518
2021/12/10,0.123544041,2.545200375,11.59371825,0.036856911,15.32309249,2.890109353,32.47566451
2021/12/11,0.108265539,2.448519853,11.74990886,0.031834189,15.52952525,2.956564238,32.79278375
2021/12/12,0.121392716,2.438154962,11.57065668,0.036274594,15.29261266,3.455376723,32.87819373
2021/12/13,0.116326374,2.472330614,11.6341209,0.033036331,15.37649155,3.375799502,32.97506893
2021/12/14,0.108174854,2.468216939,11.61361926,0.032371305,15.34939511,3.156126561,32.69553272
2021/12/15,0.117850797,2.472357222,11.84516737,0.038385924,15.65542575,3.007815102,33.09861624
2021/12/16,0.116969406,2.445146983,11.97430248,0.033762063,15.8261,3.286164619,33.64868349
2021/12/17,0.127795358,2.504553522,11.90599444,0.035376368,15.73581918,3.835287321,34.10944982
2021/12/18,0.110606533,2.507995179,11.91467177,0.031597591,15.74728776,3.730755166,34.01131641
2021/12/19,0.122895474,2.487877397,11.73352433,0.034202926,15.50787027,3.343082244,33.19524971
2021/12/20,0.114839745,2.506548858,11.72567659,0.029399302,15.49749813,3.21615733,33.06072066
2021/12/21,0.110314964,2.521343576,11.74701472,0.031988635,15.52570014,3.304191331,33.20856473
2021/12/22,0.120036984,2.50654248,12.18089837,0.035095724,16.09915201,3.34447926,34.25110911
2021/12/23,0.120873449,2.531672996,12.35040325,0.032355139,16.32318185,3.419430528,34.74556207
2021/12/24,0.133963719,2.579568463,12.33178677,0.03102137,16.29857698,3.924884231,35.26878017
2021/12/25,0.114939717,2.551999125,12.35168827,0.025331324,16.32488022,4.389976194,35.73348353
2021/12/26,0.123265841,2.541978789,12.53651573,0.029860986,16.56916151,4.538278154,36.30920003
2021/12/27,0.12613474,2.558961523,12.56533908,0.025372198,16.60725651,4.295924618,36.15361647
2021/12/28,0.125332978,2.549188057,13.48942243,0.027928242,17.82859158,3.974365092,37.96690014
2021/12/29,0.129286623,2.593274966,13.53812415,0.032871635,17.89295929,3.881099502,38.03474453
2021/12/30,0.13683946,2.59826115,12.61021377,0.030403092,16.66656614,3.874788682,35.8866692
2021/12/31,0.149542136,2.646242857,12.72990801,0.031713651,16.82476265,3.735988806,36.08644446
2022/1/1,0.122033962,2.556569617,11.51720372,0.024395946,16.36323252,3.656896971,34.21593679
2022/1/2,0.110740027,2.556571487,11.38529253,0.028379915,16.17581782,3.686958035,33.9153799
2022/1/3,0.141375423,2.557376117,11.61349821,0.02340746,16.50004431,3.525625739,34.33791981
2022/1/4,0.134927497,2.571304748,11.77516492,0.026197384,16.72973461,3.517918058,34.72904983
2022/1/5,0.133840825,2.579942676,11.86360391,0.030567738,16.85538557,3.575594041,35.00836702
2022/1/6,0.136035345,2.577438874,11.84115982,0.028765239,16.82349781,3.623770412,35.00190226
2022/1/7,0.139998499,2.573424096,11.82251273,0.03251606,16.79700469,3.588836499,34.92177651
2022/1/8,0.135213962,2.537486536,11.58374889,0.027686885,16.45777753,3.602541921,34.31676883
2022/1/9,0.136204611,2.536551552,11.47570524,0.030676432,16.30427297,3.602780828,34.0555152
2022/1/10,0.136320973,2.555771474,11.53015053,0.027771498,16.3816269,3.776118183,34.37998806
2022/1/11,0.132933662,2.570075469,11.39259502,0.02959869,16.18619292,3.938840075,34.22063715
2022/1/12,0.139290679,2.558673921,11.23600007,0.03344657,15.9637084,3.845798305,33.74347138
2022/1/13,0.138751226,2.531881532,11.08446568,0.030596972,15.74841374,3.94824563,33.4517578
2022/1/14,0.144302395,2.529782709,10.87642934,0.031341459,15.45284313,3.763531108,32.76688869
2022/1/15,0.142709709,2.447106179,11.07198569,0.028923485,15.73068262,3.576162646,32.96864684
2022/1/16,0.13982207,2.377711912,11.02124939,0.034187287,15.65859829,3.693485105,32.89086676
2022/1/17,0.133548545,2.406084845,10.96258009,0.027187357,15.57524304,3.756853291,32.83430981
2022/1/18,0.128367464,2.435139511,10.65689263,0.030050906,15.1409332,3.665030399,32.02636321
2022/1/19,0.131981854,2.431909001,10.53838115,0.03264996,14.97255631,3.664211345,31.73903965
2022/1/20,0.139187746,2.504941599,10.37947616,0.030922737,14.74678976,3.773521804,31.54391706
2022/1/21,0.140063429,2.520966728,10.26125554,0.035083157,14.57882612,3.664824296,31.16593612
2022/1/22,0.14311721,2.509736213,10.16092525,0.030372165,14.43628042,3.600993234,30.85105233
2022/1/23,0.14293885,2.464868261,10.04697323,0.033409845,14.27438145,3.642594133,30.57175593
2022/1/24,0.142273835,2.469529933,9.979847144,0.029198658,14.1790111,3.725863178,30.49652519
2022/1/25,0.151252926,2.502683344,10.10127744,0.03301457,14.35153494,3.67817194,30.78492058
2022/1/26,0.15759008,2.356384156,11.70395973,0.034974121,16.62856882,3.681915249,34.52841803
2022/1/27,0.160355834,2.236101415,11.44081501,0.033737811,16.25470217,3.767593068,33.85956749
2022/1/28,0.160295877,2.141845223,10.93446076,0.03548501,15.53529211,3.960472781,32.73236675
2022/1/29,0.154620829,2.074757043,10.50585382,0.031174804,14.92634264,4.043783397,31.70535774
2022/1/30,0.142928014,2.246388171,9.959629165,0.031648836,14.15028612,3.985057611,30.48428908
2022/1/31,0.072183638,2.241350885,9.873907777,0.028395325,14.02849623,4.021675419,30.23761394
2022/2/1,0.057267377,2.145357701,7.063610364,0.02713666,11.2773649,4.210480884,24.75408123
2022/2/2,0.080204678,2.201603937,6.992657235,0.028451541,11.16408511,4.244574211,24.68312517
2022/2/3,0.112086983,2.203124731,7.012282569,0.025931506,11.19541782,4.162875556,24.68578766
2022/2/4,0.138199481,2.171501856,6.917175184,0.026218023,11.04357469,4.160013008,24.43046422
2022/2/5,0.158672361,2.062999227,6.902078774,0.020816417,11.01947261,4.077834838,24.22105781
2022/2/6,0.176136362,1.772022317,7.120976723,0.024202413,11.36895282,4.075206997,24.51329522
2022/2/7,0.167626587,1.694546874,7.392712108,0.02047068,11.80279033,4.096558479,25.15423437
2022/2/8,0.16913478,2.085267712,7.55877262,0.021032832,12.06791325,4.044886281,25.92597464
2022/2/9,0.169175806,2.226777803,7.634254672,0.026168988,12.18842366,3.904955486,26.12358743
2022/2/10,0.167642635,2.270835523,7.611610056,0.021471013,12.15227054,3.695867516,25.89822627
2022/2/11,0.164459975,2.352752536,7.703698159,0.025649348,12.29929325,3.616819463,26.13702338
2022/2/12,0.16058718,2.393670091,7.85164298,0.023656021,12.53549367,3.68003322,26.62142714
2022/2/13,0.163121813,2.47437013,7.791257339,0.026421566,12.43908533,3.870069088,26.7379037
2022/2/14,0.151459379,2.386036534,7.819940518,0.021733659,12.48487929,3.877383276,26.719699
2022/2/15,0.140563904,2.330371182,7.898441851,0.025849911,12.61021013,3.845520833,26.8251079
2022/2/16,0.175718092,2.456547943,7.95580821,0.030423344,12.70179804,3.874022338,27.16389463
2022/2/17,0.169425644,2.49599394,8.162629031,0.028671642,13.03199659,4.030237692,27.8902829
2022/2/18,0.172966741,2.51810163,8.389075185,0.030232039,13.39352784,4.034025839,28.50769724
2022/2/19,0.169623831,2.452726963,8.512865749,0.02726302,13.59116493,4.330544971,29.05692644
2022/2/20,0.166651346,2.450571224,8.428325852,0.029475114,13.45619326,4.267142744,28.76888442
2022/2/21,0.153064406,2.51022044,8.657791288,0.028043995,13.82254493,4.17971336,29.32333442
2022/2/22,0.13755853,2.505761312,8.808755391,0.027660661,14.06356577,4.207623293,29.72326429
2022/2/23,0.147813917,2.523764259,8.899333852,0.030560945,14.20817827,4.007142714,29.78623301
2022/2/24,0.147411141,2.53241698,8.752898673,0.031350913,13.97438806,3.629377152,29.036492
2022/2/25,0.156807791,2.531594383,8.476634365,0.031413634,13.53331993,3.183190044,27.88154651
2022/2/26,0.147006261,2.513317118,8.295477441,0.028904626,13.24409492,3.090019573,27.28991532
2022/2/27,0.144350479,2.511544397,7.960337134,0.032177031,12.70902867,2.754183412,26.07944409
2022/2/28,0.134841855,2.515270982,8.022232416,0.027416995,12.80784721,2.6090648,26.08925726
2022/3/1,0.123338165,2.531797048,11.89597967,0.026376461,13.5274571,2.868349692,30.94692168
2022/3/2,0.124236049,2.535934207,11.92279758,0.030508582,13.55795297,2.677763172,30.81868398
2022/3/3,0.118146705,2.542618505,11.81105627,0.029044602,13.43088687,2.375708732,30.27841708
2022/3/4,0.123202603,2.551405778,11.75965527,0.032170634,13.37243646,2.384560094,30.19126021
2022/3/5,0.112391931,2.564871472,11.63450501,0.026833176,13.23012243,2.598036514,30.13992735
2022/3/6,0.120024932,2.53558836,11.68143636,0.032260159,13.28349019,2.756523006,30.37706284
2022/3/7,0.105236593,2.532809379,11.71495875,0.026935536,13.32161002,2.532748787,30.20736353
2022/3/8,0.098789181,2.548178873,11.83340453,0.029588771,13.45630009,2.229265014,30.16593769
2022/3/9,0.095009248,2.553909768,11.88257071,0.034147847,13.51220917,1.999286305,30.0429852
2022/3/10,0.096923337,2.567483302,11.70825427,0.033084064,13.31398605,1.851342056,29.53798902
2022/3/11,0.104172461,2.541878504,11.74177666,0.033688788,13.35210588,1.886351685,29.6262852
2022/3/12,0.085388656,2.495150559,11.67249705,0.030197888,13.2733249,2.001220077,29.52758124
2022/3/13,0.089459916,2.49770359,11.88927519,0.032651775,13.51983314,1.976464741,29.97273657
2022/3/14,0.076999855,2.490662947,11.83787419,0.031001663,13.46138273,1.952995913,29.81991563
2022/3/15,0.067410186,2.508046141,11.79317766,0.031352946,13.41055629,1.884076425,29.66326671
2022/3/16,0.060832129,2.507472338,11.63450501,0.035646867,13.23012243,2.199468695,29.6324006
2022/3/17,0.053856281,2.452520878,11.78870801,0.031493812,13.40547365,2.756731294,30.45729011
2022/3/18,0.057098786,2.363316697,12.01889511,0.033894142,13.66722982,2.680135031,30.78667543
2022/3/19,0.046896559,2.24040519,12.20438568,0.028686508,13.87815954,2.764401419,31.13424839
2022/3/20,0.049375483,2.275167334,11.96972893,0.034467148,13.61132073,2.802549606,30.70814208
2022/3/21,0.043999958,2.345895194,12.15968915,0.029512314,13.8273331,2.841440753,31.21835816
2022/3/22,0.04105102,2.323307957,12.28036977,0.029638377,13.96456449,2.815612926,31.42490616
2022/3/23,0.041991441,2.251187428,11.91832793,0.034667405,13.55287032,2.571156116,30.33553324
2022/3/24,0.040328022,2.252079349,11.52052887,0.030854901,13.10051501,2.18724879,29.10070004
2022/3/25,0.045656745,2.236839039,11.37303034,0.034403017,12.93278775,2.26938568,28.85769956
2022/3/26,0.041234918,2.160628236,11.38420448,0.027585211,12.94549436,2.262551322,28.79411331
2022/3/27,0.043844218,2.23398683,11.03557159,0.027075298,12.54904813,2.468331133,28.3307819
2022/3/28,0.038201513,2.359839939,11.06685916,0.02413817,12.58462664,2.173280862,28.22280811
2022/3/29,0.037941138,2.346671845,11.11826016,0.026206462,12.64307704,2.028073214,28.1740234
2022/3/30,0.040316477,2.317597193,11.44230996,0.025873719,13.01156873,2.167217295,28.97900966
2022/3/31,0.042864342,2.302902421,11.54958161,0.024543669,13.13355219,2.167217295,29.19611786
2022/4/1,0.04216605,2.273138127,13.40764224,0.021466844,12.45890201,2.614107955,30.79595638
2022/4/2,0.045568032,2.312991014,13.12265659,0.020069295,12.19408228,2.470027636,30.14532556
2022/4/3,0.035380938,2.327747508,12.98149548,0.023362517,12.06290989,2.049861332,29.45739515
2022/4/4,0.022541178,2.336833245,12.78972944,0.020202533,11.88471344,1.87174712,28.90556443
2022/4/5,0.033688824,2.281815993,12.24639233,0.022881128,11.37982349,1.908119468,27.84984011
2022/4/6,0.039767687,2.258848467,12.39288028,0.025622487,11.51594578,2.00564781,28.21309002
2022/4/7,0.03440661,2.262936105,12.92023689,0.024636531,12.00598603,1.743900471,28.9674661
2022/4/8,0.03714601,2.241986248,12.64856833,0.0260187,11.75354105,1.540440662,28.2216823
2022/4/9,0.033497291,2.252292317,12.28101676,0.021272974,11.41199785,1.511627253,27.49043147
2022/4/10,0.039063674,2.292159838,12.40353395,0.023566843,11.52584558,1.46938288,27.72998592
2022/4/11,0.035192192,2.24771337,12.3342851,0.020839979,11.46149687,1.636984114,27.71567164
2022/4/12,0.034851698,2.25396066,12.61128049,0.023091521,11.71889174,1.886839161,28.50582375
2022/4/13,0.035834975,2.246866226,12.77108552,0.02681603,11.86738879,1.976962018,28.89813753
2022/4/14,0.034930428,2.248558498,12.87762221,0.025893879,11.96638682,2.05441403,29.18191198
2022/4/15,0.040521704,2.22564532,12.57132923,0.025825593,11.68176748,2.227962559,28.7472263
2022/4/16,0.035735864,2.113521123,12.26769967,0.023096843,11.3996231,2.232588088,28.04916784
2022/4/17,0.039750107,2.159076985,12.33961193,0.026942734,11.46644677,2.074494089,28.07937988
2022/4/18,0.040053848,2.176809288,12.5660024,0.02231287,11.67681758,1.939395552,28.39907866
2022/4/19,0.038767049,2.177900332,12.53670481,0.02411256,11.64959312,1.637430041,28.04039535
2022/4/20,0.043385637,2.178128114,12.19578741,0.026788697,11.33279943,1.503923617,27.2540242
2022/4/21,0.04114496,2.167363417,11.72702598,0.02673045,10.8972081,1.55447789,26.38722034
2022/4/22,0.046298025,2.193905294,11.6231527,0.02685105,10.80068502,1.634619392,26.29866044
2022/4/23,0.043165807,2.19586525,11.52194285,0.025898615,10.70663689,1.469042917,25.93665372
2022/4/24,0.046016229,2.186846722,11.72702598,0.026397908,10.8972081,1.504658126,26.36175515
2022/4/25,0.049283408,2.224363912,12.10789464,0.021892579,11.25112605,1.47428171,27.10694972
2022/4/26,0.051504075,2.255969711,11.95607986,0.022200182,11.11005386,1.58847765,26.96208515
2022/4/27,0.055007134,2.286626923,11.88150417,0.027831989,11.04075524,1.785110629,27.0490041
2022/4/28,0.054739195,2.27641954,12.257046,0.026242964,11.38972329,2.030711277,28.00863931
2022/4/29,0.062613223,2.241332433,12.3502656,0.027496829,11.47634657,1.929120441,28.05967827
2022/4/30,0.05231721,2.244594138,12.03065554,0.02151127,11.17935248,2.071527024,27.57844639
2022/5/1,0.038228751,2.213826807,11.60130415,0.024638131,10.48669473,1.866258764,26.20631319
2022/5/2,0.034639969,2.22675859,11.67239057,0.019867202,10.55095143,1.592797769,26.07753833
2022/5/3,0.042916871,2.225036391,11.94536243,0.020638368,10.79769719,1.441769757,26.45278264
2022/5/4,0.057100518,2.2023449,11.72925971,0.023069102,10.6023568,1.377227559,25.96828948
2022/5/5,0.051539513,2.202787627,11.97664046,0.021661536,10.82597014,1.386904952,26.44384269
2022/5/6,0.051713136,2.284788474,12.18989972,0.022936919,11.01874027,1.558625861,27.10376746
2022/5/7,0.048174828,2.282208733,12.41453282,0.021478401,11.22179147,1.622240606,27.58894845
2022/5/8,0.05560033,2.308864352,12.69319159,0.023221982,11.47367776,1.727173404,28.25850744
2022/5/9,0.054760347,2.294005883,12.82683407,0.022855238,11.59448037,1.701761283,28.47184195
2022/5/10,0.054986627,2.33856035,12.80408641,0.023082916,11.57391822,1.595212893,28.36676451
2022/5/11,0.056148508,2.266566159,13.04862371,0.027506894,11.7949613,1.587937535,28.75423721
2022/5/12,0.055472621,2.250388567,12.93772889,0.024946991,11.69472084,1.686368964,28.62467987
2022/5/13,0.060656579,2.23296445,12.65907011,0.026283684,11.44283454,1.679344049,28.07486973
2022/5/14,0.05472028,2.228431656,12.45718467,0.024805302,11.26034549,1.727414478,27.72809658
2022/5/15,0.063447022,2.26733907,12.3235422,0.028326157,11.13954288,1.650867987,27.44473916
2022/5/16,0.061782626,2.295522301,12.02213577,0.023321839,10.86709444,1.501649892,26.74818502
2022/5/17,0.060645039,2.263326752,11.85437181,0.025795978,10.71544861,1.417625692,26.3114179
2022/5/18,0.064862169,2.266019869,12.04203996,0.030220955,10.88508632,1.412067623,26.67007594
2022/5/19,0.063636611,2.233032841,12.67613085,0.027083483,11.45825615,1.387085579,27.81814203
2022/5/20,0.072329917,2.174238374,12.73015653,0.028746408,11.50709125,1.358336164,27.84215224
2022/5/21,0.062748986,2.16204987,12.67044394,0.02761983,11.45311561,1.381398787,27.7297572
2022/5/22,0.067368605,2.171094143,12.41168936,0.028308268,11.2192212,1.37606405,27.24543736
2022/5/23,0.067148581,2.107894044,12.51689727,0.025026673,11.31432112,1.351882672,27.35814369
2022/5/24,0.067889172,2.169775022,12.55101875,0.025266847,11.34516434,1.362357422,27.49620471
2022/5/25,0.068964316,2.200364255,12.38894171,0.029608457,11.19865905,1.410530157,27.26745948
2022/5/26,0.068121999,2.05574979,12.49414961,0.026981452,11.29375898,1.394977051,27.30675743
2022/5/27,0.071287777,2.015093197,12.61926171,0.030310725,11.40685078,1.365650013,27.47814349
2022/5/28,0.062645644,2.005078902,12.47140196,0.025103272,11.27319683,1.340348792,27.15267213
2022/5/29,0.067724872,2.023572513,12.36619405,0.029570631,11.1780969,1.39602073,27.03160907
2022/5/30,0.065219486,2.067660945,12.34628985,0.023376226,11.16010503,1.393066764,27.03234207
2022/5/31,0.064527368,2.147013996,12.51405381,0.027028852,11.31175086,1.367821446,27.40516748
2022/6/1,0.069800197,2.229625801,11.55801532,0.029511123,11.84797961,1.396985589,27.10240652
2022/6/2,0.072460433,2.215813885,11.30613316,0.026868838,11.5897783,1.385694456,26.56988024
2022/6/3,0.063157019,2.18791489,10.80496557,0.029043087,11.07603756,1.396648561,25.5287236
2022/6/4,0.063705426,2.134789001,11.01789688,0.02476139,11.29431083,1.404167574,25.91486971
2022/6/5,0.088945068,2.202614182,11.29314955,0.027836013,11.57646896,1.422482513,26.58366027
2022/6/6,0.086297336,2.349676771,11.67227114,0.025469119,11.96510186,1.433651184,27.50699829
2022/6/7,0.076430746,2.405992816,11.90078279,0.024971149,12.19934634,1.399509028,27.98206172
2022/6/8,0.081312555,2.46941644,12.08255342,0.029312986,12.38567718,1.394524173,28.41348377
2022/6/9,0.083008601,2.50887956,12.26432405,0.026363588,12.57200802,1.391595405,28.81981564
2022/6/10,0.098128475,2.520465293,12.30587162,0.029173191,12.61459793,1.385852597,28.92491592
